package_name,used_version,serverity,downloadCount
handlebars:No_npm_name,4.0.6,high,4550
handlebars:No_npm_name,4.0.6,high,4550
handlebars:No_npm_name,4.0.6,high,4550
handlebars:No_npm_name,4.0.6,high,4550
handlebars:No_npm_name,4.0.6,high,4550
axios:No_npm_name,0.19.2,high,4530
axios:No_npm_name,0.21.1,high,4499
underscore.js:underscore,1.8.3,high,4467
moment.js:moment,2.25.1,high,4412
moment.js:moment,2.25.1,high,4412
moment.js:moment,2.29.3,high,4338
moment.js:moment,2.29.1,high,4325
moment.js:moment,2.29.1,high,4325
underscore.js:underscore,1.8.3,high,4324
axios:No_npm_name,0.21.1,high,4311
underscore.js:underscore,1.9.1,high,4310
handlebars:No_npm_name,4.0.11,high,4293
handlebars:No_npm_name,4.0.11,high,4293
handlebars:No_npm_name,4.0.11,high,4293
handlebars:No_npm_name,4.0.11,high,4293
handlebars:No_npm_name,4.0.11,high,4293
underscore.js:underscore,1.8.3,high,4281
moment.js:moment,2.27.0,high,4264
moment.js:moment,2.27.0,high,4264
moment.js:moment,2.29.1,high,4220
moment.js:moment,2.29.1,high,4220
moment.js:moment,2.29.1,high,4184
moment.js:moment,2.29.1,high,4184
underscore.js:underscore,1.7.0,high,4163
axios:No_npm_name,0.18.0,high,4132
axios:No_npm_name,0.18.0,high,4132
moment.js:moment,2.24.0,high,4126
moment.js:moment,2.24.0,high,4126
moment.js:moment,2.24.0,high,4101
moment.js:moment,2.24.0,high,4101
axios:No_npm_name,0.21.1,high,4074
handlebars:No_npm_name,4.0.12,high,4059
handlebars:No_npm_name,4.0.12,high,4059
handlebars:No_npm_name,4.0.12,high,4059
handlebars:No_npm_name,4.0.12,high,4059
handlebars:No_npm_name,4.0.12,high,4059
axios:No_npm_name,0.19.2,high,4030
axios:No_npm_name,0.18.1,high,4018
underscore.js:underscore,1.8.3,high,3992
moment.js:moment,2.18.1,high,3988
moment.js:moment,2.18.1,high,3988
moment.js:moment,2.18.1,high,3988
moment.js:moment,2.18.1,high,3941
moment.js:moment,2.18.1,high,3941
moment.js:moment,2.18.1,high,3941
axios:No_npm_name,0.17.1,high,3931
axios:No_npm_name,0.17.1,high,3931
axios:No_npm_name,0.21.1,high,3905
moment.js:moment,2.24.0,high,3850
moment.js:moment,2.24.0,high,3850
axios:No_npm_name,0.19.2,high,3836
axios:No_npm_name,0.18.0,high,3832
axios:No_npm_name,0.18.0,high,3832
moment.js:moment,2.29.1,high,3829
moment.js:moment,2.29.1,high,3829
axios:No_npm_name,0.18.0,high,3791
axios:No_npm_name,0.18.0,high,3791
underscore.js:underscore,1.8.3,high,3734
underscore.js:underscore,1.9.1,high,3717
underscore.js:underscore,1.8.3,high,3699
moment.js:moment,2.24.0,high,3657
moment.js:moment,2.24.0,high,3657
moment.js:moment,2.29.1,high,3628
moment.js:moment,2.29.1,high,3628
moment.js:moment,2.20.1,high,3611
moment.js:moment,2.20.1,high,3611
moment.js:moment,2.27.0,high,3610
moment.js:moment,2.27.0,high,3610
axios:No_npm_name,0.19.0,high,3576
moment.js:moment,2.29.1,high,3566
moment.js:moment,2.29.1,high,3566
axios:No_npm_name,0.19.0,high,3553
moment.js:moment,2.20.1,high,3543
moment.js:moment,2.20.1,high,3543
underscore.js:underscore,1.7.0,high,3533
underscore.js:underscore,1.8.3,high,3523
moment.js:moment,2.29.1,high,3517
handlebars:No_npm_name,4.1.2,high,3514
handlebars:No_npm_name,4.1.2,high,3514
handlebars:No_npm_name,4.1.2,high,3514
handlebars:No_npm_name,4.1.2,high,3514
handlebars:No_npm_name,4.1.2,high,3514
underscore.js:underscore,1.8.3,high,3500
axios:No_npm_name,0.18.0,high,3498
axios:No_npm_name,0.18.0,high,3498
moment.js:moment,2.24.0,high,3479
moment.js:moment,2.24.0,high,3479
axios:No_npm_name,0.19.1,high,3478
moment.js:moment,2.24.0,high,3446
moment.js:moment,2.24.0,high,3446
axios:No_npm_name,0.19.2,high,3446
moment.js:moment,2.21.0,high,3439
moment.js:moment,2.21.0,high,3439
underscore.js:underscore,1.8.3,high,3426
handlebars:No_npm_name,4.1.2,high,3397
handlebars:No_npm_name,4.1.2,high,3397
handlebars:No_npm_name,4.1.2,high,3397
handlebars:No_npm_name,4.1.2,high,3397
handlebars:No_npm_name,4.1.2,high,3397
handlebars:No_npm_name,4.0.12,high,3395
handlebars:No_npm_name,4.0.12,high,3395
handlebars:No_npm_name,4.0.12,high,3395
handlebars:No_npm_name,4.0.12,high,3395
handlebars:No_npm_name,4.0.12,high,3395
axios:No_npm_name,0.21.1,high,3354
underscore.js:underscore,1.8.3,high,3333
axios:No_npm_name,0.21.1,high,3327
axios:No_npm_name,0.21.1,high,3321
underscore.js:underscore,1.9.1,high,3304
underscore.js:underscore,1.9.1,high,3280
underscore.js:underscore,1.9.1,high,3274
axios:No_npm_name,0.18.1,high,3259
chart.js:No_npm_name,2.9.3,high,3232
moment.js:moment,2.27.0,high,3223
moment.js:moment,2.29.1,high,3223
moment.js:moment,2.29.1,high,3223
moment.js:moment,2.27.0,high,3223
moment.js:moment,2.29.3,high,3221
underscore.js:underscore,1.8.3,high,3210
underscore.js:underscore,1.8.3,high,3194
underscore.js:underscore,1.9.1,high,3161
underscore.js:underscore,1.4.4,high,3138
moment.js:moment,2.24.0,high,3119
moment.js:moment,2.24.0,high,3119
moment.js:moment,2.23.0,high,3096
moment.js:moment,2.23.0,high,3096
moment.js:moment,2.13.0,high,3077
moment.js:moment,2.13.0,high,3077
moment.js:moment,2.27.0,high,3075
moment.js:moment,2.27.0,high,3075
moment.js:moment,2.29.1,high,3056
moment.js:moment,2.29.1,high,3056
moment.js:moment,2.24.0,high,3048
moment.js:moment,2.24.0,high,3048
axios:No_npm_name,0.19.0,high,3024
axios:No_npm_name,0.19.0,high,3017
axios:No_npm_name,0.19.0,high,3011
chart.js:No_npm_name,2.7.3,high,3008
moment.js:moment,2.22.2,high,3008
moment.js:moment,2.22.2,high,3008
axios:No_npm_name,0.21.1,high,2934
underscore.js:underscore,1.9.1,high,2929
moment.js:moment,2.17.1,high,2924
moment.js:moment,2.17.1,high,2924
moment.js:moment,2.24.0,high,2915
moment.js:moment,2.24.0,high,2915
moment.js:moment,2.24.0,high,2895
moment.js:moment,2.24.0,high,2895
axios:No_npm_name,0.21.0,high,2858
moment.js:moment,2.29.1,high,2850
moment.js:moment,2.29.1,high,2850
underscore.js:underscore,1.8.3,high,2820
moment.js:moment,2.24.0,high,2800
moment.js:moment,2.24.0,high,2800
axios:No_npm_name,0.19.2,high,2797
axios:No_npm_name,0.19.0,high,2786
underscore.js:underscore,1.7.0,high,2780
underscore.js:underscore,1.8.3,high,2776
axios:No_npm_name,0.18.0,high,2770
axios:No_npm_name,0.18.0,high,2770
moment.js:moment,2.20.1,high,2758
moment.js:moment,2.20.1,high,2758
moment.js:moment,2.29.1,high,2752
moment.js:moment,2.29.1,high,2752
underscore.js:underscore,1.9.1,high,2746
moment.js:moment,2.18.1,high,2740
moment.js:moment,2.18.1,high,2740
moment.js:moment,2.18.1,high,2740
axios:No_npm_name,0.19.2,high,2708
axios:No_npm_name,0.19.2,high,2706
underscore.js:underscore,1.8.3,high,2691
handlebars:No_npm_name,4.7.6,high,2669
handlebars:No_npm_name,4.7.6,high,2669
moment.js:moment,2.29.1,high,2665
moment.js:moment,2.29.1,high,2665
axios:No_npm_name,0.19.0,high,2638
moment.js:moment,2.24.0,high,2635
moment.js:moment,2.24.0,high,2635
underscore.js:underscore,1.9.1,high,2609
axios:No_npm_name,0.19.0,high,2605
underscore.js:underscore,1.9.1,high,2566
axios:No_npm_name,0.21.1,high,2558
underscore.js:underscore,1.8.3,high,2555
underscore.js:underscore,1.9.1,high,2528
jszip:No_npm_name,3.1.3,high,2496
axios:No_npm_name,0.19.0,high,2495
axios:No_npm_name,0.21.2,high,2490
underscore.js:underscore,1.8.3,high,2481
axios:No_npm_name,0.19.0,high,2470
underscore.js:underscore,1.8.3,high,2444
underscore.js:underscore,1.8.3,high,2438
underscore.js:underscore,1.9.1,high,2422
underscore.js:underscore,1.8.3,high,2420
underscore.js:underscore,1.8.3,high,2402
underscore.js:underscore,1.9.2,high,2377
axios:No_npm_name,0.18.0,high,2375
axios:No_npm_name,0.18.0,high,2375
moment.js:moment,2.20.1,high,2372
moment.js:moment,2.20.1,high,2372
underscore.js:underscore,1.9.1,high,2344
axios:No_npm_name,0.21.1,high,2343
handlebars:No_npm_name,4.1.2,high,2341
handlebars:No_npm_name,4.1.2,high,2341
handlebars:No_npm_name,4.1.2,high,2341
handlebars:No_npm_name,4.1.2,high,2341
handlebars:No_npm_name,4.1.2,high,2341
moment.js:moment,2.24.0,high,2336
moment.js:moment,2.24.0,high,2336
jszip:No_npm_name,3.1.5,high,2332
axios:No_npm_name,0.16.2,high,2312
axios:No_npm_name,0.16.2,high,2312
moment.js:moment,2.27.0,high,2309
moment.js:moment,2.27.0,high,2309
underscore.js:underscore,1.8.3,high,2306
axios:No_npm_name,0.21.0,high,2306
axios:No_npm_name,0.21.1,high,2300
underscore.js:underscore,1.4.4,high,2299
moment.js:moment,2.27.0,high,2295
moment.js:moment,2.27.0,high,2295
highcharts:No_npm_name,6.1.0,high,2292
axios:No_npm_name,0.19.2,high,2289
moment.js:moment,2.27.0,high,2272
moment.js:moment,2.27.0,high,2272
axios:No_npm_name,0.19.2,high,2264
underscore.js:underscore,1.9.1,high,2253
moment.js:moment,2.24.0,high,2250
moment.js:moment,2.24.0,high,2250
handlebars:No_npm_name,4.0.12,high,2244
handlebars:No_npm_name,4.0.12,high,2244
handlebars:No_npm_name,4.0.12,high,2244
handlebars:No_npm_name,4.0.12,high,2244
handlebars:No_npm_name,4.0.12,high,2244
moment.js:moment,2.17.1,high,2233
moment.js:moment,2.17.1,high,2233
underscore.js:underscore,1.7.0,high,2220
underscore.js:underscore,1.6.0,high,2211
axios:No_npm_name,0.21.0,high,2207
jszip:No_npm_name,3.1.3,high,2199
underscore.js:underscore,1.8.3,high,2197
axios:No_npm_name,0.21.0,high,2181
axios:No_npm_name,0.19.0,high,2178
moment.js:moment,2.29.1,high,2172
moment.js:moment,2.29.1,high,2172
axios:No_npm_name,0.21.1,high,2168
axios:No_npm_name,0.20.0,high,2164
moment.js:moment,2.24.0,high,2163
moment.js:moment,2.24.0,high,2163
axios:No_npm_name,0.21.1,high,2156
moment.js:moment,2.29.1,high,2147
moment.js:moment,2.29.1,high,2147
underscore.js:underscore,1.7.0,high,2140
axios:No_npm_name,0.18.0,high,2136
axios:No_npm_name,0.18.0,high,2136
axios:No_npm_name,0.19.2,high,2124
underscore.js:underscore,1.7.0,high,2123
axios:No_npm_name,0.19.2,high,2092
axios:No_npm_name,0.18.0,high,2082
axios:No_npm_name,0.18.0,high,2082
moment.js:moment,2.21.0,high,2077
moment.js:moment,2.21.0,high,2077
moment.js:moment,2.18.1,high,2069
moment.js:moment,2.18.1,high,2069
moment.js:moment,2.18.1,high,2069
axios:No_npm_name,0.19.2,high,2065
axios:No_npm_name,0.21.1,high,2046
handlebars:No_npm_name,4.0.12,high,2043
handlebars:No_npm_name,4.0.12,high,2043
handlebars:No_npm_name,4.0.12,high,2043
handlebars:No_npm_name,4.0.12,high,2043
handlebars:No_npm_name,4.0.12,high,2043
underscore.js:underscore,1.8.3,high,2031
axios:No_npm_name,0.21.1,high,2026
moment.js:moment,2.23.0,high,2025
moment.js:moment,2.23.0,high,2025
underscore.js:underscore,1.8.3,high,2021
underscore.js:underscore,1.8.3,high,2018
axios:No_npm_name,0.19.0,high,2018
axios:No_npm_name,0.19.2,high,2018
axios:No_npm_name,0.18.0,high,2007
axios:No_npm_name,0.18.0,high,2007
underscore.js:underscore,1.8.3,high,2007
underscore.js:underscore,1.8.3,high,2003
moment.js:moment,2.19.1,high,1998
moment.js:moment,2.19.1,high,1998
moment.js:moment,2.19.1,high,1998
axios:No_npm_name,0.18.0,high,1988
axios:No_npm_name,0.18.0,high,1988
dojo:No_npm_name,1.14.2,high,1985
dojo:No_npm_name,1.14.2,high,1985
underscore.js:underscore,1.8.3,high,1984
axios:No_npm_name,0.18.0,high,1977
axios:No_npm_name,0.18.0,high,1977
axios:No_npm_name,0.21.1,high,1973
axios:No_npm_name,0.21.2,high,1969
axios:No_npm_name,0.21.1,high,1966
axios:No_npm_name,0.18.1,high,1912
underscore.js:underscore,1.8.3,high,1909
moment.js:moment,2.29.1,high,1896
moment.js:moment,2.29.1,high,1896
moment.js:moment,2.24.0,high,1884
moment.js:moment,2.24.0,high,1884
handlebars:No_npm_name,4.0.11,high,1877
handlebars:No_npm_name,4.0.11,high,1877
handlebars:No_npm_name,4.0.11,high,1877
handlebars:No_npm_name,4.0.11,high,1877
handlebars:No_npm_name,4.0.11,high,1877
underscore.js:underscore,1.8.3,high,1864
underscore.js:underscore,1.8.3,high,1860
underscore.js:underscore,1.8.3,high,1860
moment.js:moment,2.29.1,high,1857
moment.js:moment,2.29.1,high,1857
underscore.js:underscore,1.10.2,high,1844
moment.js:moment,2.27.0,high,1832
moment.js:moment,2.27.0,high,1832
moment.js:moment,2.29.1,high,1830
moment.js:moment,2.29.1,high,1830
axios:No_npm_name,0.19.2,high,1823
jszip:No_npm_name,3.1.3,high,1820
moment.js:moment,2.24.0,high,1820
moment.js:moment,2.24.0,high,1820
axios:No_npm_name,0.21.1,high,1818
underscore.js:underscore,1.6.0,high,1813
underscore.js:underscore,1.8.3,high,1804
moment.js:moment,2.18.1,high,1801
moment.js:moment,2.18.1,high,1801
moment.js:moment,2.18.1,high,1801
axios:No_npm_name,0.21.0,high,1798
underscore.js:underscore,1.9.2,high,1797
axios:No_npm_name,0.21.0,high,1794
underscore.js:underscore,1.8.3,high,1790
moment.js:moment,2.29.1,high,1781
moment.js:moment,2.29.1,high,1781
moment.js:moment,2.18.1,high,1777
moment.js:moment,2.29.1,high,1765
moment.js:moment,2.29.1,high,1765
underscore.js:underscore,1.9.1,high,1755
DOMPurify:dompurify,1.0.8,high,1743
axios:No_npm_name,0.21.1,high,1742
axios:No_npm_name,0.19.0,high,1728
underscore.js:underscore,1.8.3,high,1728
moment.js:moment,2.29.1,high,1727
moment.js:moment,2.29.1,high,1727
axios:No_npm_name,0.19.2,high,1723
underscore.js:underscore,1.8.3,high,1706
moment.js:moment,2.24.0,high,1706
moment.js:moment,2.24.0,high,1706
underscore.js:underscore,1.8.3,high,1698
moment.js:moment,2.24.0,high,1682
moment.js:moment,2.24.0,high,1682
underscore.js:underscore,1.8.3,high,1681
moment.js:moment,2.22.2,high,1660
moment.js:moment,2.22.2,high,1660
underscore.js:underscore,1.7.0,high,1640
handlebars:No_npm_name,4.1.0,high,1638
handlebars:No_npm_name,4.1.0,high,1638
handlebars:No_npm_name,4.1.0,high,1638
handlebars:No_npm_name,4.1.0,high,1638
handlebars:No_npm_name,4.1.0,high,1638
axios:No_npm_name,0.21.1,high,1632
axios:No_npm_name,0.20.0,high,1622
underscore.js:underscore,1.9.1,high,1622
moment.js:moment,2.29.1,high,1621
moment.js:moment,2.29.1,high,1621
underscore.js:underscore,1.8.3,high,1612
axios:No_npm_name,0.21.1,high,1599
axios:No_npm_name,0.18.0,high,1596
axios:No_npm_name,0.18.0,high,1596
axios:No_npm_name,0.18.0,high,1595
underscore.js:underscore,1.6.0,high,1589
axios:No_npm_name,0.21.1,high,1575
underscore.js:underscore,1.7.0,high,1564
axios:No_npm_name,0.21.1,high,1563
axios:No_npm_name,0.21.1,high,1561
moment.js:moment,2.22.2,high,1555
moment.js:moment,2.22.2,high,1555
moment.js:moment,2.24.0,high,1541
moment.js:moment,2.24.0,high,1541
moment.js:moment,2.18.1,high,1524
moment.js:moment,2.18.1,high,1524
moment.js:moment,2.18.1,high,1524
underscore.js:underscore,1.9.1,high,1523
underscore.js:underscore,1.7.0,high,1504
underscore.js:underscore,1.9.1,high,1483
underscore.js:underscore,1.8.3,high,1482
moment.js:moment,2.22.2,high,1481
moment.js:moment,2.22.2,high,1481
moment.js:moment,2.22.0,high,1477
moment.js:moment,2.22.0,high,1477
axios:No_npm_name,0.18.1,high,1465
axios:No_npm_name,0.18.0,high,1462
axios:No_npm_name,0.18.0,high,1462
axios:No_npm_name,0.21.1,high,1454
moment.js:moment,2.11.2,high,1445
moment.js:moment,2.11.2,high,1445
jszip:No_npm_name,3.7.1,high,1443
axios:No_npm_name,0.21.1,high,1433
axios:No_npm_name,0.21.1,high,1430
moment.js:moment,2.29.1,high,1428
moment.js:moment,2.29.1,high,1428
moment.js:moment,2.29.1,high,1424
moment.js:moment,2.29.1,high,1424
underscore.js:underscore,1.9.1,high,1423
handlebars:No_npm_name,4.4.3,high,1411
handlebars:No_npm_name,4.4.3,high,1411
handlebars:No_npm_name,4.4.3,high,1411
handlebars:No_npm_name,4.4.3,high,1411
moment.js:moment,2.24.0,high,1404
moment.js:moment,2.24.0,high,1404
underscore.js:underscore,1.8.3,high,1394
moment.js:moment,2.18.1,high,1388
moment.js:moment,2.18.1,high,1388
moment.js:moment,2.18.1,high,1388
moment.js:moment,2.24.0,high,1375
moment.js:moment,2.24.0,high,1375
axios:No_npm_name,0.18.0,high,1364
axios:No_npm_name,0.18.0,high,1364
underscore.js:underscore,1.6.0,high,1362
axios:No_npm_name,0.19.2,high,1361
axios:No_npm_name,0.20.0,high,1358
underscore.js:underscore,1.8.3,high,1351
axios:No_npm_name,0.21.1,high,1336
axios:No_npm_name,0.17.1,high,1334
axios:No_npm_name,0.17.1,high,1334
axios:No_npm_name,0.19.2,high,1329
axios:No_npm_name,0.19.0,high,1325
axios:No_npm_name,0.16.2,high,1321
axios:No_npm_name,0.16.2,high,1321
moment.js:moment,2.26.0,high,1314
moment.js:moment,2.26.0,high,1314
axios:No_npm_name,0.19.2,high,1306
axios:No_npm_name,0.21.1,high,1305
axios:No_npm_name,0.19.2,high,1305
underscore.js:underscore,1.9.1,high,1286
underscore.js:underscore,1.8.3,high,1285
moment.js:moment,2.24.0,high,1281
moment.js:moment,2.24.0,high,1281
moment.js:moment,2.24.0,high,1272
moment.js:moment,2.24.0,high,1272
axios:No_npm_name,0.21.1,high,1271
axios:No_npm_name,0.19.0,high,1270
axios:No_npm_name,0.21.1,high,1267
underscore.js:underscore,1.8.3,high,1265
moment.js:moment,2.24.0,high,1262
moment.js:moment,2.24.0,high,1262
underscore.js:underscore,1.8.3,high,1261
axios:No_npm_name,0.19.2,high,1259
axios:No_npm_name,0.19.0,high,1258
underscore.js:underscore,1.8.3,high,1257
underscore.js:underscore,1.6.0,high,1248
underscore.js:underscore,1.8.3,high,1247
moment.js:moment,2.24.0,high,1240
moment.js:moment,2.24.0,high,1240
axios:No_npm_name,0.18.1,high,1237
moment.js:moment,2.24.0,high,1230
moment.js:moment,2.24.0,high,1230
axios:No_npm_name,0.21.1,high,1221
moment.js:moment,2.18.1,high,1218
moment.js:moment,2.18.1,high,1218
moment.js:moment,2.18.1,high,1218
underscore.js:underscore,1.8.3,high,1217
axios:No_npm_name,0.19.2,high,1214
moment.js:moment,2.24.0,high,1209
moment.js:moment,2.24.0,high,1209
underscore.js:underscore,1.4.4,high,1208
axios:No_npm_name,0.21.1,high,1206
moment.js:moment,2.29.1,high,1204
moment.js:moment,2.29.1,high,1204
underscore.js:underscore,1.8.3,high,1202
underscore.js:underscore,1.8.3,high,1186
underscore.js:underscore,1.6.0,high,1178
handlebars:No_npm_name,4.1.2,high,1174
handlebars:No_npm_name,4.1.2,high,1174
handlebars:No_npm_name,4.1.2,high,1174
handlebars:No_npm_name,4.1.2,high,1174
handlebars:No_npm_name,4.1.2,high,1174
axios:No_npm_name,0.21.1,high,1171
moment.js:moment,2.22.2,high,1171
moment.js:moment,2.22.2,high,1171
axios:No_npm_name,0.19.2,high,1165
underscore.js:underscore,1.8.3,high,1161
jszip:No_npm_name,3.7.1,high,1148
axios:No_npm_name,0.19.0,high,1139
axios:No_npm_name,0.20.0,high,1136
axios:No_npm_name,0.18.0,high,1133
axios:No_npm_name,0.18.0,high,1133
underscore.js:underscore,1.4.2,high,1121
axios:No_npm_name,0.21.0,high,1114
moment.js:moment,2.24.0,high,1110
moment.js:moment,2.29.1,high,1110
moment.js:moment,2.24.0,high,1110
moment.js:moment,2.29.1,high,1110
moment.js:moment,2.28.0,high,1108
highcharts:No_npm_name,7.2.2,high,1108
moment.js:moment,2.28.0,high,1108
handlebars:No_npm_name,4.7.6,high,1105
moment.js:moment,2.24.0,high,1105
handlebars:No_npm_name,4.7.6,high,1105
moment.js:moment,2.24.0,high,1105
jszip:No_npm_name,3.2.1,high,1104
moment.js:moment,2.26.0,high,1100
moment.js:moment,2.26.0,high,1100
underscore.js:underscore,1.9.1,high,1097
moment.js:moment,2.27.0,high,1084
moment.js:moment,2.27.0,high,1084
moment.js:moment,2.26.0,high,1079
moment.js:moment,2.26.0,high,1079
underscore.js:underscore,1.9.1,high,1067
moment.js:moment,2.26.0,high,1061
axios:No_npm_name,0.18.0,high,1061
moment.js:moment,2.26.0,high,1061
axios:No_npm_name,0.18.0,high,1061
moment.js:moment,2.29.1,high,1055
moment.js:moment,2.29.1,high,1055
moment.js:moment,2.27.0,high,1052
moment.js:moment,2.27.0,high,1052
axios:No_npm_name,0.19.2,high,1051
underscore.js:underscore,1.8.3,high,1048
moment.js:moment,2.29.1,high,1043
moment.js:moment,2.29.1,high,1043
underscore.js:underscore,1.8.3,high,1035
axios:No_npm_name,0.19.0,high,1030
axios:No_npm_name,0.19.0,high,1027
moment.js:moment,2.29.1,high,1023
moment.js:moment,2.29.1,high,1023
underscore.js:underscore,1.8.3,high,1010
underscore.js:underscore,1.8.3,high,1004
axios:No_npm_name,0.18.1,high,1000
handlebars:No_npm_name,4.0.11,high,995
moment.js:moment,2.27.0,high,995
moment.js:moment,2.27.0,high,995
handlebars:No_npm_name,4.0.11,high,995
handlebars:No_npm_name,4.0.11,high,995
handlebars:No_npm_name,4.0.11,high,995
handlebars:No_npm_name,4.0.11,high,995
axios:No_npm_name,0.21.0,high,989
moment.js:moment,2.26.0,high,985
moment.js:moment,2.26.0,high,985
moment.js:moment,2.24.0,high,981
moment.js:moment,2.24.0,high,981
handlebars:No_npm_name,4.0.11,high,980
handlebars:No_npm_name,4.0.11,high,980
handlebars:No_npm_name,4.0.11,high,980
handlebars:No_npm_name,4.0.11,high,980
moment.js:moment,2.24.0,high,980
handlebars:No_npm_name,4.0.11,high,980
moment.js:moment,2.24.0,high,980
moment.js:moment,2.20.1,high,977
moment.js:moment,2.20.1,high,977
axios:No_npm_name,0.18.0,high,975
moment.js:moment,2.24.0,high,975
axios:No_npm_name,0.18.0,high,975
moment.js:moment,2.24.0,high,975
underscore.js:underscore,1.8.3,high,975
underscore.js:underscore,1.9.1,high,973
moment.js:moment,2.24.0,high,968
moment.js:moment,2.24.0,high,968
underscore.js:underscore,1.8.3,high,967
handlebars:No_npm_name,4.7.6,high,966
handlebars:No_npm_name,4.7.6,high,966
axios:No_npm_name,0.18.0,high,954
axios:No_npm_name,0.18.0,high,954
axios:No_npm_name,0.21.0,high,946
axios:No_npm_name,0.19.2,high,939
axios:No_npm_name,0.19.2,high,930
underscore.js:underscore,1.8.3,high,927
underscore.js:underscore,1.8.3,high,923
axios:No_npm_name,0.19.2,high,920
moment.js:moment,2.24.0,high,916
moment.js:moment,2.24.0,high,916
underscore.js:underscore,1.8.3,high,915
axios:No_npm_name,0.21.0,high,913
handlebars:No_npm_name,4.0.12,high,911
handlebars:No_npm_name,4.0.12,high,911
handlebars:No_npm_name,4.0.12,high,911
handlebars:No_npm_name,4.0.12,high,911
handlebars:No_npm_name,4.0.12,high,911
moment.js:moment,2.19.2,high,909
moment.js:moment,2.19.2,high,909
moment.js:moment,2.19.2,high,909
moment.js:moment,2.29.1,high,907
moment.js:moment,2.29.1,high,907
moment.js:moment,2.24.0,high,906
moment.js:moment,2.24.0,high,906
underscore.js:underscore,1.8.3,high,903
underscore.js:underscore,1.10.2,high,901
moment.js:moment,2.17.1,high,898
moment.js:moment,2.24.0,high,898
moment.js:moment,2.24.0,high,898
moment.js:moment,2.17.1,high,898
underscore.js:underscore,1.8.3,high,894
axios:No_npm_name,0.21.1,high,891
moment.js:moment,2.29.3,high,889
underscore.js:underscore,1.11.0,high,886
underscore.js:underscore,1.9.1,high,881
underscore.js:underscore,1.8.3,high,880
axios:No_npm_name,0.19.2,high,879
underscore.js:underscore,1.8.3,high,879
axios:No_npm_name,0.19.1,high,877
moment.js:moment,2.29.1,high,876
moment.js:moment,2.29.1,high,876
underscore.js:underscore,1.9.1,high,875
moment.js:moment,2.22.2,high,873
moment.js:moment,2.22.2,high,873
moment.js:moment,2.27.0,high,873
moment.js:moment,2.27.0,high,873
axios:No_npm_name,0.18.0,high,870
axios:No_npm_name,0.18.0,high,870
axios:No_npm_name,0.21.1,high,866
axios:No_npm_name,0.21.1,high,864
underscore.js:underscore,1.8.3,high,861
moment.js:moment,2.27.0,high,859
moment.js:moment,2.27.0,high,859
moment.js:moment,2.27.0,high,859
moment.js:moment,2.27.0,high,859
axios:No_npm_name,0.21.0,high,852
axios:No_npm_name,0.21.1,high,851
moment.js:moment,2.27.0,high,845
moment.js:moment,2.27.0,high,845
moment.js:moment,2.29.3,high,842
moment.js:moment,2.24.0,high,841
moment.js:moment,2.24.0,high,841
axios:No_npm_name,0.21.1,high,839
axios:No_npm_name,0.19.0,high,832
axios:No_npm_name,0.19.0,high,830
axios:No_npm_name,0.21.1,high,819
axios:No_npm_name,0.21.1,high,812
moment.js:moment,2.21.0,high,806
moment.js:moment,2.29.1,high,806
moment.js:moment,2.29.1,high,806
moment.js:moment,2.21.0,high,806
moment.js:moment,2.29.1,high,804
moment.js:moment,2.29.1,high,804
axios:No_npm_name,0.19.2,high,799
axios:No_npm_name,0.19.2,high,797
moment.js:moment,2.24.0,high,793
moment.js:moment,2.24.0,high,793
underscore.js:underscore,1.8.3,high,791
moment.js:moment,2.26.0,high,788
moment.js:moment,2.26.0,high,788
axios:No_npm_name,0.21.1,high,787
moment.js:moment,2.29.1,high,781
moment.js:moment,2.29.1,high,781
axios:No_npm_name,0.21.0,high,780
axios:No_npm_name,0.19.0,high,779
axios:No_npm_name,0.20.0,high,775
underscore.js:underscore,1.9.1,high,775
underscore.js:underscore,1.8.3,high,769
axios:No_npm_name,0.19.2,high,767
moment.js:moment,2.24.0,high,767
moment.js:moment,2.24.0,high,767
axios:No_npm_name,0.18.1,high,764
axios:No_npm_name,0.19.0,high,764
handlebars:No_npm_name,4.1.2,high,761
handlebars:No_npm_name,4.1.2,high,761
handlebars:No_npm_name,4.1.2,high,761
handlebars:No_npm_name,4.1.2,high,761
handlebars:No_npm_name,4.1.2,high,761
moment.js:moment,2.25.3,high,759
moment.js:moment,2.25.3,high,759
axios:No_npm_name,0.21.0,high,748
moment.js:moment,2.29.1,high,742
moment.js:moment,2.29.1,high,742
axios:No_npm_name,0.21.1,high,740
axios:No_npm_name,0.19.2,high,739
axios:No_npm_name,0.19.0,high,739
axios:No_npm_name,0.18.1,high,739
moment.js:moment,2.24.0,high,738
moment.js:moment,2.24.0,high,738
axios:No_npm_name,0.19.2,high,738
underscore.js:underscore,1.8.3,high,738
axios:No_npm_name,0.21.1,high,737
moment.js:moment,2.29.1,high,737
moment.js:moment,2.29.1,high,737
axios:No_npm_name,0.19.0,high,735
underscore.js:underscore,1.8.3,high,734
underscore.js:underscore,1.8.3,high,733
moment.js:moment,2.29.1,high,732
moment.js:moment,2.29.1,high,732
moment.js:moment,2.29.1,high,728
moment.js:moment,2.29.1,high,728
moment.js:moment,2.20.1,high,724
moment.js:moment,2.20.1,high,724
underscore.js:underscore,1.9.1,high,723
moment.js:moment,2.24.0,high,722
moment.js:moment,2.24.0,high,722
moment.js:moment,2.26.0,high,721
